"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"patA_2","","Putative N-acetyl-LL-diaminopimelate aminotransferase","6","6","1","19","1","","","","845","1184","1127","FAM1213_1K_01222","FAM1450_1K_02201","FAM19191_1K_01927","FAM22076_1K_01475","FAM23285_1K_01945","FAM8102_1K_02027"
"patB_1","","Cystathionine beta-lyase PatB","6","6","1","21","58","","","","683","1157","999","FAM1213_1K_00506","FAM1450_1K_01385","FAM19191_1K_00393","FAM22076_1K_01258","FAM23285_1K_00495","FAM8102_1K_00561"
"patB_2","","Cystathionine beta-lyase PatB","6","6","1","21","1024","","","","500","1175","612","FAM1213_1K_01391","FAM1450_1K_00076","FAM19191_1K_01953","FAM22076_1K_01866","FAM23285_1K_02010","FAM8102_1K_02063"
"pbpB","","hypothetical protein","6","6","1","21","662","","","","320","2159","626","FAM1213_1K_00752","FAM1450_1K_00700","FAM19191_1K_00857","FAM22076_1K_00299","FAM23285_1K_00796","FAM8102_1K_00930"
"pbpF","","Penicillin-binding protein 1F","6","6","1","21","1083","","","","2057","2057","2057","FAM1213_1K_00394","FAM1450_1K_01321","FAM19191_1K_00958","FAM22076_1K_01005","FAM23285_1K_01019","FAM8102_1K_01056"
"pbuG_1","","Guanine/hypoxanthine permease PbuG","6","6","1","21","1144","","","","1304","1304","1304","FAM1213_1K_00805","FAM1450_1K_00495","FAM19191_1K_00693","FAM22076_1K_00612","FAM23285_1K_00488","FAM8102_1K_00824"
"pbuG_2","","Guanine/hypoxanthine permease PbuG","6","6","1","21","226","","","","1310","1310","1310","FAM1213_1K_01933","FAM1450_1K_02196","FAM19191_1K_01754","FAM22076_1K_01911","FAM23285_1K_01739","FAM8102_1K_01857"
"pcp","","Pyrrolidone-carboxylate peptidase","6","6","1","21","344","","","","602","602","602","FAM1213_1K_01306","FAM1450_1K_01178","FAM19191_1K_01112","FAM22076_1K_00071","FAM23285_1K_00284","FAM8102_1K_00297"
"pcrA","","ATP-dependent DNA helicase PcrA","6","6","1","20","53","","","","2237","2246","2240","FAM1213_1K_01186","FAM1450_1K_00784","FAM19191_1K_01148","FAM22076_1K_00933","FAM23285_1K_01073","FAM8102_1K_01186"
"penA","","Penicillin-binding protein 2B","6","6","1","14","3","","","","2108","2108","2108","FAM1213_1K_01372","FAM1450_1K_01727","FAM19191_1K_01662","FAM22076_1K_01526","FAM23285_1K_01603","FAM8102_1K_01729"
"pepC","","Aminopeptidase C","6","6","1","18","1","","","","1349","1349","1349","FAM1213_1K_00912","FAM1450_1K_02153","FAM19191_1K_01793","FAM22076_1K_01640","FAM23285_1K_01784","FAM8102_1K_01911"
"pepD","","Dipeptidase","6","6","1","21","843","","","","1427","1427","1427","FAM1213_1K_00821","FAM1450_1K_00804","FAM19191_1K_01938","FAM22076_1K_01824","FAM23285_1K_01974","FAM8102_1K_02038"
"pepDA_1","","Dipeptidase A","6","6","1","21","1289","","","","1421","1421","1421","FAM1213_1K_01239","FAM1450_1K_00204","FAM19191_1K_00361","FAM22076_1K_00135","FAM23285_1K_01166","FAM8102_1K_00493"
"pepDA_2","","Dipeptidase A","6","6","1","21","308","","","","1424","1424","1424","FAM1213_1K_01296","FAM1450_1K_01238","FAM19191_1K_00442","FAM22076_1K_01149","FAM23285_1K_00239","FAM8102_1K_00252"
"pepDA_4","","Dipeptidase A","6","6","1","21","1049","","","","1412","1448","1418","FAM1213_1K_00608","FAM1450_1K_01305","FAM19191_1K_01677","FAM22076_1K_01142","FAM23285_1K_01633","FAM8102_1K_01738"
"pepE_1","","Aminopeptidase E","6","6","1","19","49","","","","1313","1313","1313","FAM1213_1K_01043","FAM1450_1K_01627","FAM19191_1K_00325","FAM22076_1K_01440","FAM23285_1K_00427","FAM8102_1K_00457"
"pepE_2","","Aminopeptidase E","6","6","1","21","334","","","","440","1316","878","FAM1213_1K_01318","FAM1450_1K_01510","FAM19191_1K_01100","FAM22076_1K_00656","FAM23285_1K_00272","FAM8102_1K_00285"
"pepE_3","","Aminopeptidase E","6","6","1","21","336","","","","1313","1313","1313","FAM1213_1K_01315","FAM1450_1K_01187","FAM19191_1K_01103","FAM22076_1K_01892","FAM23285_1K_00275","FAM8102_1K_00288"
"pepF1","","Oligoendopeptidase F, plasmid","6","6","1","21","762","","","","1796","1796","1796","FAM1213_1K_02056","FAM1450_1K_01015","FAM19191_1K_01642","FAM22076_1K_01698","FAM23285_1K_01583","FAM8102_1K_01710"
"pepN","","Aminopeptidase N","6","6","1","21","925","","","","2534","2534","2534","FAM1213_1K_01841","FAM1450_1K_01294","FAM19191_1K_01902","FAM22076_1K_01130","FAM23285_1K_01955","FAM8102_1K_01977"
"pepO_1","","Neutral endopeptidase","6","6","1","21","1273","","","","1943","1943","1943","FAM1213_1K_00478","FAM1450_1K_00431","FAM19191_1K_00270","FAM22076_1K_00516","FAM23285_1K_00372","FAM8102_1K_00402"
"pepO_2","","Neutral endopeptidase","6","6","1","21","357","","","","1943","1943","1943","FAM1213_1K_00711","FAM1450_1K_00314","FAM19191_1K_00516","FAM22076_1K_00053","FAM23285_1K_00556","FAM8102_1K_00648"
"pepO_3","","Neutral endopeptidase","6","6","1","21","1031","","","","1946","1946","1946","FAM1213_1K_01462","FAM1450_1K_00095","FAM19191_1K_01694","FAM22076_1K_01215","FAM23285_1K_01659","FAM8102_1K_01791"
"pepQ","","Xaa-Pro dipeptidase","6","6","1","21","533","","","","1106","1106","1106","FAM1213_1K_00226","FAM1450_1K_01712","FAM19191_1K_01511","FAM22076_1K_01504","FAM23285_1K_01439","FAM8102_1K_01535"
"pepT_1","","Peptidase T","6","6","1","21","474","","","","1241","1241","1241","FAM1213_1K_00039","FAM1450_1K_01109","FAM19191_1K_00146","FAM22076_1K_00168","FAM23285_1K_00213","FAM8102_1K_00221"
"pepT_2","","Peptidase T","6","6","1","21","795","","","","902","1286","1222","FAM1213_1K_00208","FAM1450_1K_00861","FAM19191_1K_01741","FAM22076_1K_00594","FAM23285_1K_01674","FAM8102_1K_01828"
"pepV","","Beta-Ala-Xaa dipeptidase","6","6","1","21","1021","","","","1403","1481","1416","FAM1213_1K_01407","FAM1450_1K_00975","FAM19191_1K_02024","FAM22076_1K_01889","FAM23285_1K_02149","FAM8102_1K_02104"
"pepX","","Xaa-Pro dipeptidyl-peptidase","6","6","1","21","1338","","","","2381","2381","2381","FAM1213_1K_00685","FAM1450_1K_01198","FAM19191_1K_01366","FAM22076_1K_00083","FAM23285_1K_01306","FAM8102_1K_01428"
"pfkA","","ATP-dependent 6-phosphofructokinase","6","6","1","21","1000","","","","962","962","962","FAM1213_1K_00138","FAM1450_1K_00229","FAM19191_1K_00239","FAM22076_1K_00265","FAM23285_1K_00299","FAM8102_1K_00390"
"pgcA","","Phosphoglucomutase","6","6","1","21","113","","","","1724","1724","1724","FAM1213_1K_00408","FAM1450_1K_00129","FAM19191_1K_01259","FAM22076_1K_00251","FAM23285_1K_01242","FAM8102_1K_01294"
"pgi","","Glucose-6-phosphate isomerase","6","6","1","21","51","","","","1340","1340","1340","FAM1213_1K_00513","FAM1450_1K_01942","FAM19191_1K_01733","FAM22076_1K_01731","FAM23285_1K_01806","FAM8102_1K_01836"
"pgk","","Phosphoglycerate kinase","6","6","1","21","100","","","","1211","1211","1211","FAM1213_1K_01118","FAM1450_1K_00524","FAM19191_1K_00170","FAM22076_1K_00549","FAM23285_1K_00634","FAM8102_1K_00358"
"pgl","","6-phosphogluconolactonase","6","6","1","21","26","","","","1028","1028","1028","FAM1213_1K_00437","FAM1450_1K_00156","FAM19191_1K_00479","FAM22076_1K_00224","FAM23285_1K_00338","FAM8102_1K_00530"
"pgsA","","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","6","6","1","21","37","","","","560","560","560","FAM1213_1K_00426","FAM1450_1K_00144","FAM19191_1K_00491","FAM22076_1K_00236","FAM23285_1K_00350","FAM8102_1K_00542"
"pheS","","Phenylalanine--tRNA ligase alpha subunit","6","6","1","21","192","","","","1049","1049","1049","FAM1213_1K_00320","FAM1450_1K_00558","FAM19191_1K_00830","FAM22076_1K_00805","FAM23285_1K_01551","FAM8102_1K_01635"
"pheT_1","","Phenylalanine--tRNA ligase beta subunit","6","6","1","21","191","","","","2414","2414","2414","FAM1213_1K_00319","FAM1450_1K_00557","FAM19191_1K_00831","FAM22076_1K_00804","FAM23285_1K_01552","FAM8102_1K_01636"
"pheT_2","","Phenylalanine--tRNA ligase beta subunit","6","6","1","21","1098","","","","647","647","647","FAM1213_1K_00380","FAM1450_1K_01833","FAM19191_1K_00973","FAM22076_1K_00990","FAM23285_1K_01034","FAM8102_1K_01071"
"phnE_1","","Phosphate-import permease protein PhnE","6","6","1","21","368","","","","812","812","812","FAM1213_1K_00722","FAM1450_1K_00327","FAM19191_1K_00529","FAM22076_1K_00040","FAM23285_1K_00543","FAM8102_1K_00661"
"phnE_2","","Phosphate-import permease protein PhnE","6","6","1","21","369","","","","797","797","797","FAM1213_1K_00723","FAM1450_1K_00328","FAM19191_1K_00530","FAM22076_1K_00039","FAM23285_1K_00542","FAM8102_1K_00662"
"pip","","Proline iminopeptidase","6","6","1","21","296","","","","884","884","884","FAM1213_1K_01148","FAM1450_1K_01571","FAM19191_1K_01494","FAM22076_1K_01439","FAM23285_1K_01422","FAM8102_1K_01518"
"plsC","","1-acyl-sn-glycerol-3-phosphate acyltransferase","6","6","1","21","1271","","","","614","614","614","FAM1213_1K_00476","FAM1450_1K_00433","FAM19191_1K_00272","FAM22076_1K_00514","FAM23285_1K_00374","FAM8102_1K_00404"
"plsX","","Phosphate acyltransferase","6","6","1","21","1300","","","","1001","1001","1001","FAM1213_1K_01228","FAM1450_1K_00193","FAM19191_1K_00373","FAM22076_1K_00125","FAM23285_1K_00840","FAM8102_1K_00505"
"plsY_1","","Glycerol-3-phosphate acyltransferase","6","6","1","21","341","","","","617","617","617","FAM1213_1K_01309","FAM1450_1K_01181","FAM19191_1K_01109","FAM22076_1K_00074","FAM23285_1K_00281","FAM8102_1K_00294"
"plsY_2","","Glycerol-3-phosphate acyltransferase","6","6","1","21","951","","","","617","626","623","FAM1213_1K_01365","FAM1450_1K_00056","FAM19191_1K_01041","FAM22076_1K_00346","FAM23285_1K_01116","FAM8102_1K_01167"
"pncB2_2","","Nicotinate phosphoribosyltransferase pncB2","6","6","1","20","63","","","","1478","1478","1478","FAM1213_1K_01198","FAM1450_1K_00797","FAM19191_1K_01092","FAM22076_1K_01770","FAM23285_1K_01881","FAM8102_1K_02007"
"polA","","DNA polymerase I","6","6","1","21","1116","","","","2663","2663","2663","FAM1213_1K_00348","FAM1450_1K_00915","FAM19191_1K_00894","FAM22076_1K_00835","FAM23285_1K_00877","FAM8102_1K_00967"
"polC_1","","DNA polymerase III PolC-type","6","6","1","21","1261","","","","4310","4316","4313","FAM1213_1K_00466","FAM1450_1K_00443","FAM19191_1K_00282","FAM22076_1K_00504","FAM23285_1K_00384","FAM8102_1K_00414"
"polC_2","","DNA polymerase III PolC-type","6","6","1","21","845","","","","953","953","953","FAM1213_1K_00819","FAM1450_1K_00802","FAM19191_1K_01940","FAM22076_1K_01826","FAM23285_1K_01976","FAM8102_1K_02040"
"ponA","","Penicillin-binding protein 1A","6","6","1","21","433","","","","2279","2279","2279","FAM1213_1K_00014","FAM1450_1K_00021","FAM19191_1K_00122","FAM22076_1K_00194","FAM23285_1K_00189","FAM8102_1K_00197"
"potA","","Spermidine/putrescine import ATP-binding protein PotA","6","6","1","21","91","","","","1097","1097","1097","FAM1213_1K_01109","FAM1450_1K_00533","FAM19191_1K_00179","FAM22076_1K_00558","FAM23285_1K_00643","FAM8102_1K_00349"
"potB","","Spermidine/putrescine transport system permease protein PotB","6","6","1","21","90","","","","812","812","812","FAM1213_1K_01108","FAM1450_1K_00534","FAM19191_1K_00180","FAM22076_1K_00559","FAM23285_1K_00644","FAM8102_1K_00348"
"potD","","Spermidine/putrescine-binding periplasmic protein","6","6","1","21","88","","","","1073","1073","1073","FAM1213_1K_01106","FAM1450_1K_00536","FAM19191_1K_00182","FAM22076_1K_00561","FAM23285_1K_00646","FAM8102_1K_00346"
"ppaC","","putative manganese-dependent inorganic pyrophosphatase","6","6","1","21","947","","","","935","935","935","FAM1213_1K_02045","FAM1450_1K_00052","FAM19191_1K_01045","FAM22076_1K_00342","FAM23285_1K_01120","FAM8102_1K_01171"
"ppc","","Phosphoenolpyruvate carboxylase","6","6","1","21","979","","","","2738","2738","2738","FAM1213_1K_01971","FAM1450_1K_00977","FAM19191_1K_00927","FAM22076_1K_00385","FAM23285_1K_00913","FAM8102_1K_01001"
"prfA","","Peptide chain release factor 1","6","6","1","21","569","","","","1088","1088","1088","FAM1213_1K_00521","FAM1450_1K_01088","FAM19191_1K_01207","FAM22076_1K_00428","FAM23285_1K_00964","FAM8102_1K_01079"
"prfB","","Peptide chain release factor 2","6","6","1","21","46","","","","995","995","995","FAM1213_1K_00417","FAM1450_1K_00135","FAM19191_1K_00500","FAM22076_1K_00245","FAM23285_1K_00359","FAM8102_1K_00551"
"prfC","","Peptide chain release factor 3","6","6","1","21","10","","","","1571","1571","1571","FAM1213_1K_01916","FAM1450_1K_01598","FAM19191_1K_01249","FAM22076_1K_01387","FAM23285_1K_01446","FAM8102_1K_01542"
"priA","","Primosomal protein N'","6","6","1","21","1313","","","","2399","2399","2399","FAM1213_1K_01171","FAM1450_1K_00180","FAM19191_1K_00386","FAM22076_1K_00112","FAM23285_1K_00827","FAM8102_1K_00518"
"prkC","","Serine/threonine-protein kinase PrkC","6","6","1","21","1309","","","","2015","2015","2015","FAM1213_1K_01175","FAM1450_1K_00184","FAM19191_1K_00382","FAM22076_1K_00116","FAM23285_1K_00831","FAM8102_1K_00514"
"prmA","","Ribosomal protein L11 methyltransferase","6","6","1","19","7","","","","947","950","947","FAM1213_1K_01216","FAM1450_1K_01742","FAM19191_1K_01896","FAM22076_1K_01481","FAM23285_1K_01811","FAM8102_1K_01810"
"prmC","","Release factor glutamine methyltransferase","6","6","1","21","570","","","","842","842","842","FAM1213_1K_00522","FAM1450_1K_01087","FAM19191_1K_01206","FAM22076_1K_00427","FAM23285_1K_00965","FAM8102_1K_01080"
"proS","","Proline--tRNA ligase","6","6","1","21","1262","","","","1697","1697","1697","FAM1213_1K_00467","FAM1450_1K_00442","FAM19191_1K_00281","FAM22076_1K_00505","FAM23285_1K_00383","FAM8102_1K_00413"
"prsA","","Foldase protein PrsA","6","6","1","21","1089","","","","902","902","902","FAM1213_1K_00388","FAM1450_1K_01327","FAM19191_1K_00964","FAM22076_1K_00999","FAM23285_1K_01025","FAM8102_1K_01062"
"prs_1","","Ribose-phosphate pyrophosphokinase","6","6","1","21","317","","","","974","974","974","FAM1213_1K_01287","FAM1450_1K_01249","FAM19191_1K_00453","FAM22076_1K_01161","FAM23285_1K_00250","FAM8102_1K_00263"
"pstA","","Phosphate transport system permease protein PstA","6","6","1","21","499","","","","887","887","887","FAM1213_1K_00297","FAM1450_1K_00875","FAM19191_1K_01025","FAM22076_1K_00871","FAM23285_1K_01060","FAM8102_1K_01151"
"pstB3_1","","Phosphate import ATP-binding protein PstB 3","6","6","1","21","501","","","","755","755","755","FAM1213_1K_00295","FAM1450_1K_00877","FAM19191_1K_01023","FAM22076_1K_00873","FAM23285_1K_01058","FAM8102_1K_01149"
"pstB3_2","","Phosphate import ATP-binding protein PstB 3","6","6","1","21","500","","","","746","794","786","FAM1213_1K_00296","FAM1450_1K_00876","FAM19191_1K_01024","FAM22076_1K_00872","FAM23285_1K_01059","FAM8102_1K_01150"
"pstS1","","Phosphate-binding protein PstS 1","6","6","1","21","497","","","","866","866","866","FAM1213_1K_00299","FAM1450_1K_00873","FAM19191_1K_01027","FAM22076_1K_00869","FAM23285_1K_01062","FAM8102_1K_01153"
"pta","","Phosphate acetyltransferase","6","6","1","21","95","","","","989","989","989","FAM1213_1K_01113","FAM1450_1K_00529","FAM19191_1K_00175","FAM22076_1K_00554","FAM23285_1K_00639","FAM8102_1K_00353"
"pth","","Peptidyl-tRNA hydrolase","6","6","1","16","14","","","","557","557","557","FAM1213_1K_01069","FAM1450_1K_00418","FAM19191_1K_00584","FAM22076_1K_00537","FAM23285_1K_00584","FAM8102_1K_00716"
"ptsH","","Phosphocarrier protein HPr","6","6","1","21","14","","","","266","266","266","FAM1213_1K_01894","FAM1450_1K_00168","FAM19191_1K_01244","FAM22076_1K_00212","FAM23285_1K_01965","FAM8102_1K_02047"
"ptsI","","Phosphoenolpyruvate-protein phosphotransferase","6","6","1","21","15","","","","1733","1733","1733","FAM1213_1K_01895","FAM1450_1K_00167","FAM19191_1K_01243","FAM22076_1K_00213","FAM23285_1K_01966","FAM8102_1K_02048"
"pucK","","Uric acid permease PucK","6","6","1","21","306","","","","1274","1274","1274","FAM1213_1K_01298","FAM1450_1K_01236","FAM19191_1K_00440","FAM22076_1K_01147","FAM23285_1K_00237","FAM8102_1K_00250"
"purA","","Adenylosuccinate synthetase","6","6","1","21","153","","","","1289","1289","1289","FAM1213_1K_00588","FAM1450_1K_01352","FAM19191_1K_01772","FAM22076_1K_01201","FAM23285_1K_01780","FAM8102_1K_01884"
"purB","","Adenylosuccinate lyase","6","6","1","21","154","","","","1298","1298","1298","FAM1213_1K_00589","FAM1450_1K_01353","FAM19191_1K_01773","FAM22076_1K_01202","FAM23285_1K_01781","FAM8102_1K_01885"
"purD_2","","Phosphoribosylamine--glycine ligase","6","6","1","21","1383","","","","923","1256","1200","FAM1213_1K_02099","FAM1450_1K_00679","FAM19191_1K_01190","FAM22076_1K_01028","FAM23285_1K_01156","FAM8102_1K_01228"
"purR","","Pur operon repressor","6","6","1","21","321","","","","830","830","830","FAM1213_1K_01505","FAM1450_1K_01681","FAM19191_1K_00459","FAM22076_1K_00641","FAM23285_1K_00255","FAM8102_1K_00268"
"pyk","","Pyruvate kinase","6","6","1","21","999","","","","1769","1769","1769","FAM1213_1K_00139","FAM1450_1K_00230","FAM19191_1K_00240","FAM22076_1K_00266","FAM23285_1K_00300","FAM8102_1K_00389"
"pyrB","","Aspartate carbamoyltransferase","6","6","1","21","1348","","","","956","956","956","FAM1213_1K_00673","FAM1450_1K_01924","FAM19191_1K_01377","FAM22076_1K_01167","FAM23285_1K_01317","FAM8102_1K_01439"
"pyrC","","Dihydroorotase","6","6","1","21","1347","","","","1277","1277","1277","FAM1213_1K_00674","FAM1450_1K_01923","FAM19191_1K_01376","FAM22076_1K_01166","FAM23285_1K_01316","FAM8102_1K_01438"
"pyrDB","","Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit","6","6","1","21","1350","","","","923","923","923","FAM1213_1K_00671","FAM1450_1K_00367","FAM19191_1K_01516","FAM22076_1K_01169","FAM23285_1K_02016","FAM8102_1K_01562"
"pyrE","","Orotate phosphoribosyltransferase","6","6","1","21","1352","","","","623","623","623","FAM1213_1K_00669","FAM1450_1K_00369","FAM19191_1K_01518","FAM22076_1K_01171","FAM23285_1K_02014","FAM8102_1K_01564"
"pyrG","","CTP synthase","6","6","1","21","311","","","","1619","1619","1619","FAM1213_1K_01293","FAM1450_1K_01242","FAM19191_1K_00446","FAM22076_1K_01154","FAM23285_1K_00243","FAM8102_1K_00256"
"pyrH","","Uridylate kinase","6","6","1","21","1267","","","","725","725","725","FAM1213_1K_00472","FAM1450_1K_00437","FAM19191_1K_00276","FAM22076_1K_00510","FAM23285_1K_00378","FAM8102_1K_00408"
"pyrP","","Uracil permease","6","6","1","21","726","","","","1328","1328","1328","FAM1213_1K_01004","FAM1450_1K_01532","FAM19191_1K_01128","FAM22076_1K_01081","FAM23285_1K_01237","FAM8102_1K_00614"
"pyrR_1","","Bifunctional protein pyrR","6","6","1","21","725","","","","530","530","530","FAM1213_1K_01005","FAM1450_1K_01533","FAM19191_1K_01127","FAM22076_1K_01082","FAM23285_1K_01236","FAM8102_1K_00613"
"pyrR_2","","Bifunctional protein pyrR","6","6","1","21","1349","","","","542","542","542","FAM1213_1K_00672","FAM1450_1K_00366","FAM19191_1K_01515","FAM22076_1K_01168","FAM23285_1K_02017","FAM8102_1K_01561"
"qmcA","","Protein QmcA","6","6","1","21","1105","","","","881","881","881","FAM1213_1K_00370","FAM1450_1K_01953","FAM19191_1K_01561","FAM22076_1K_01492","FAM23285_1K_01505","FAM8102_1K_01588"
"radA","","DNA repair protein RadA","6","6","1","21","483","","","","1277","1376","1359","FAM1213_1K_00312","FAM1450_1K_01560","FAM19191_1K_01324","FAM22076_1K_01229","FAM23285_1K_01256","FAM8102_1K_01232"
"rasP","","Regulator of sigma-W protease RasP","6","6","1","21","1263","","","","1256","1256","1256","FAM1213_1K_00468","FAM1450_1K_00441","FAM19191_1K_00280","FAM22076_1K_00506","FAM23285_1K_00382","FAM8102_1K_00412"
"rbfA","","Ribosome-binding factor A","6","6","1","21","1255","","","","365","365","365","FAM1213_1K_00460","FAM1450_1K_00449","FAM19191_1K_00288","FAM22076_1K_00498","FAM23285_1K_00390","FAM8102_1K_00420"
"rbgA","","Ribosome biogenesis GTPase A","6","6","1","21","807","","","","851","851","851","FAM1213_1K_00159","FAM1450_1K_00250","FAM19191_1K_00260","FAM22076_1K_00286","FAM23285_1K_00320","FAM8102_1K_00369"
"rbsK/rbiA","","Bifunctional ribokinase/ribose-5-phosphate isomerase A","6","6","1","21","235","","","","485","926","852","FAM1213_1K_01784","FAM1450_1K_01657","FAM19191_1K_01766","FAM22076_1K_01363","FAM23285_1K_01737","FAM8102_1K_01869"
"rdgB","","dITP/XTP pyrophosphatase","6","6","1","21","691","","","","512","617","567","FAM1213_1K_01526","FAM1450_1K_01998","FAM19191_1K_01283","FAM22076_1K_01709","FAM23285_1K_01415","FAM8102_1K_01310"
