"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"group_127","dxs_1","1-deoxy-D-xylulose-5-phosphate synthase","4","4","1","1","2371","101","2","","296","491","344","","FAM1450_1K_01569","FAM19191_1K_01315","","FAM23285_1K_01265","FAM8102_1K_01241"
"group_1271","","hypothetical protein","4","4","1","1","2670","17","32","","2486","2486","2486","","FAM1450_1K_00118","FAM19191_1K_01696","","FAM23285_1K_01661","FAM8102_1K_01793"
"group_1273","","hypothetical protein","4","4","1","1","392","113","3","","173","347","216","","FAM1450_1K_00282","FAM19191_1K_02188","FAM22076_1K_01916","","FAM8102_1K_02281"
"group_1277","","hypothetical protein","4","4","1","1","1317","6","6","","734","770","761","","FAM1450_1K_00394","FAM19191_1K_01159","","FAM23285_1K_01125","FAM8102_1K_01197"
"group_1283","","hypothetical protein","4","4","1","1","2537","25","15","","1019","1262","1201","","FAM1450_1K_00585","FAM19191_1K_01408","","FAM23285_1K_01663","FAM8102_1K_01455"
"group_1284","","hypothetical protein","4","4","1","1","2542","25","5","","881","899","894","","FAM1450_1K_00589","FAM19191_1K_01412","","FAM23285_1K_01667","FAM8102_1K_01459"
"group_1285","","hypothetical protein","4","4","1","1","1254","7","28","","317","350","341","","FAM1450_1K_00675","FAM19191_1K_01528","","FAM23285_1K_01485","FAM8102_1K_01552"
"group_1311","","hypothetical protein","4","4","1","1","574","1","73","","593","710","680","","FAM1450_1K_01376","","FAM22076_1K_00971","FAM23285_1K_01851","FAM8102_1K_01389"
"group_1324","","hypothetical protein","4","4","1","1","1082","7","9","","719","740","734","","FAM1450_1K_01755","FAM19191_1K_02168","","FAM23285_1K_02236","FAM8102_1K_02262"
"group_1325","","hypothetical protein","4","4","1","1","1081","7","8","","659","782","689","","FAM1450_1K_01756","FAM19191_1K_02050","","FAM23285_1K_02106","FAM8102_1K_02147"
"group_1326","","hypothetical protein","4","4","1","1","1076","7","3","","308","341","316","","FAM1450_1K_01761","FAM19191_1K_02163","","FAM23285_1K_02255","FAM8102_1K_02256"
"group_1339","","hypothetical protein","4","4","1","1","1012","48","6","","239","239","239","","FAM1450_1K_02067","FAM19191_1K_01397","","FAM23285_1K_01322","FAM8102_1K_01444"
"group_1344","","Lhv_1307 Enterolysin M23 family peptidase","4","4","1","1","1539","11","1","","449","545","521","","","FAM19191_1K_00162","FAM22076_1K_00152","FAM23285_1K_00229","FAM8102_1K_00237"
"group_1345","","Lhv_0190 N-acetylmuramidase","4","4","1","1","2150","51","2","","1223","1223","1223","","","FAM19191_1K_00507","FAM22076_1K_00063","FAM23285_1K_00565","FAM8102_1K_00639"
"group_1346","","hypothetical protein","4","4","1","1","1739","121","1","","512","614","537","","","FAM19191_1K_01049","FAM22076_1K_01586","FAM23285_1K_02216","FAM8102_1K_01175"
"group_1347","","hypothetical protein","4","4","1","1","1957","13","26","","140","149","142","","","FAM19191_1K_01333","FAM22076_1K_01382","FAM23285_1K_02185","FAM8102_1K_01349"
"wecA","","UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase","4","4","1","1","324","26","18","","650","650","650","","","FAM19191_1K_01564","FAM22076_1K_01338","FAM23285_1K_01708","FAM8102_1K_01753"
"group_1350","","hypothetical protein","4","4","1","1","1033","43","8","","491","644","529","","","FAM19191_1K_01589","FAM22076_1K_01743","FAM23285_1K_00460","FAM8102_1K_01616"
"group_1351","","hypothetical protein","4","4","1","1","2318","46","3","","155","155","155","","","FAM19191_1K_01706","FAM22076_1K_01433","FAM23285_1K_01628","FAM8102_1K_01803"
"group_1358","","hypothetical protein","4","4","1","1","2572","53","2","","212","359","248","","","FAM19191_1K_02013","FAM22076_1K_00845","FAM23285_1K_02030","FAM8102_1K_02093"
"group_1359","","hypothetical protein","4","4","1","1","2571","53","1","","410","851","740","","","FAM19191_1K_02014","FAM22076_1K_00844","FAM23285_1K_02031","FAM8102_1K_02094"
"group_1360","","hypothetical protein","4","4","1","1","834","21","7","","221","221","221","","","FAM19191_1K_02051","FAM22076_1K_00702","FAM23285_1K_02118","FAM8102_1K_02126"
"group_1415","","hypothetical protein","4","4","1","1","1537","11","10","","209","209","209","FAM1213_1K_00101","","FAM19191_1K_00164","","FAM23285_1K_00231","FAM8102_1K_00239"
"group_1443","","hypothetical protein","4","4","1","1","261","42","1","","257","257","257","FAM1213_1K_00190","","FAM19191_1K_01907","","FAM23285_1K_02160","FAM8102_1K_02012"
"group_1447","","hypothetical protein","4","4","1","1","79","47","3","","377","377","377","FAM1213_1K_00216","","FAM19191_1K_01305","","FAM23285_1K_01564","FAM8102_1K_01626"
"group_1459","","hypothetical protein","4","4","1","1","2491","5","7","","158","158","158","FAM1213_1K_00349","","FAM19191_1K_00895","","FAM23285_1K_00878","FAM8102_1K_00968"
"cas2","","CRISPR-associated endonuclease Cas2","4","4","1","1","2490","5","8","","290","290","290","FAM1213_1K_00350","","FAM19191_1K_00896","","FAM23285_1K_00879","FAM8102_1K_00969"
"cas1","","CRISPR-associated endonuclease Cas1","4","4","1","1","2489","5","9","","1031","1031","1031","FAM1213_1K_00351","","FAM19191_1K_00897","","FAM23285_1K_00880","FAM8102_1K_00970"
"group_1462","","hypothetical protein","4","4","1","1","2488","5","10","","656","656","656","FAM1213_1K_00352","","FAM19191_1K_00898","","FAM23285_1K_00881","FAM8102_1K_00971"
"group_1463","","hypothetical protein","4","4","1","1","2487","5","11","","851","851","851","FAM1213_1K_00353","","FAM19191_1K_00899","","FAM23285_1K_00882","FAM8102_1K_00972"
"group_1464","","hypothetical protein","4","4","1","1","2486","5","12","","1973","1973","1973","FAM1213_1K_00354","","FAM19191_1K_00900","","FAM23285_1K_00883","FAM8102_1K_00973"
"group_1465","","hypothetical protein","4","4","1","1","2485","5","13","","743","743","743","FAM1213_1K_00355","","FAM19191_1K_00901","","FAM23285_1K_00884","FAM8102_1K_00974"
"group_1466","","hypothetical protein","4","4","1","1","2484","5","14","","2534","2534","2534","FAM1213_1K_00356","","FAM19191_1K_00902","","FAM23285_1K_00885","FAM8102_1K_00975"
"group_1673","","hypothetical protein","4","4","1","1","162","14","4","","608","608","608","FAM1213_1K_01529","FAM1450_1K_02208","FAM19191_1K_02197","","FAM23285_1K_02284",""
"group_1674","","hypothetical protein","4","4","1","1","87","14","6","","1514","1514","1514","FAM1213_1K_01531","","FAM19191_1K_01278","","FAM23285_1K_01410","FAM8102_1K_01315"
"group_1691","","hypothetical protein","4","4","1","1","343","139","1","","1013","1013","1013","FAM1213_1K_01614","","FAM19191_1K_01384","","FAM23285_1K_01617","FAM8102_1K_01419"
"yheI_1","","putative multidrug resistance ABC transporter ATP-binding/permease protein YheI","4","4","1","19","2","99","1","Investigate","704","788","725","","FAM1450_1K_02214","FAM19191_1K_02152","","FAM23285_1K_02286","FAM8102_1K_02207"
"group_1747","","hypothetical protein","4","4","1","1","762","175","1","","152","152","152","FAM1213_1K_01776","","FAM19191_1K_00087","","FAM23285_1K_00078","FAM8102_1K_00087"
"yheS_1","","putative ABC transporter ATP-binding protein YheS","4","4","1","4","72","3","33","","1505","1505","1505","FAM1213_1K_01926","","FAM19191_1K_00540","","FAM23285_1K_01697","FAM8102_1K_00672"
"group_1790","","hypothetical protein","4","4","1","4","70","3","29","","1082","1082","1082","FAM1213_1K_01928","","FAM19191_1K_00538","","FAM23285_1K_01699","FAM8102_1K_00670"
"group_1818","","hypothetical protein","4","4","1","4","42","16","7","","539","539","539","FAM1213_1K_02009","","FAM19191_1K_00567","","FAM23285_1K_00768","FAM8102_1K_00699"
"stsIR","","Type-2 restriction enzyme StsI","4","4","1","4","43","16","21","","1805","1805","1805","FAM1213_1K_02010","","FAM19191_1K_00566","","FAM23285_1K_00767","FAM8102_1K_00698"
"group_1820","","hypothetical protein","4","4","1","4","49","16","15","","353","353","353","FAM1213_1K_02013","","FAM19191_1K_00560","","FAM23285_1K_00761","FAM8102_1K_00692"
"group_1821","","hypothetical protein","4","4","1","4","48","16","16","","314","314","314","FAM1213_1K_02014","","FAM19191_1K_00561","","FAM23285_1K_00762","FAM8102_1K_00693"
"group_1831","","hypothetical protein","4","4","1","4","56","16","8","","215","215","215","FAM1213_1K_02036","","FAM19191_1K_00553","","FAM23285_1K_00754","FAM8102_1K_00685"
"group_1833","","hypothetical protein","4","4","1","4","45","16","19","","344","344","344","FAM1213_1K_02042","","FAM19191_1K_00564","","FAM23285_1K_00765","FAM8102_1K_00696"
"group_1837","","hypothetical protein","4","4","1","4","62","3","42","","263","263","263","FAM1213_1K_02058","","FAM19191_1K_00547","","FAM23285_1K_00748","FAM8102_1K_00679"
"group_1838","","hypothetical protein","4","4","1","4","60","3","40","","440","440","440","FAM1213_1K_02059","","FAM19191_1K_00549","","FAM23285_1K_00750","FAM8102_1K_00681"
"group_1839","","hypothetical protein","4","4","1","4","59","3","39","","515","515","515","FAM1213_1K_02060","","FAM19191_1K_00550","","FAM23285_1K_00751","FAM8102_1K_00682"
"group_184","","hypothetical protein","4","4","1","1","2107","61","5","","467","713","618","FAM1213_1K_01021","","FAM19191_1K_01946","","FAM23285_1K_02246","FAM8102_1K_02045"
"group_1844","","hypothetical protein","4","4","1","4","52","16","12","","851","851","851","FAM1213_1K_02069","","FAM19191_1K_00557","","FAM23285_1K_00758","FAM8102_1K_00689"
"group_1845","","hypothetical protein","4","4","1","4","54","16","10","","449","449","449","FAM1213_1K_02074","","FAM19191_1K_00555","","FAM23285_1K_00756","FAM8102_1K_00687"
"group_1849","","hypothetical protein","4","4","1","4","37","16","2","","314","314","314","FAM1213_1K_02083","","FAM19191_1K_00572","","FAM23285_1K_00773","FAM8102_1K_00704"
"group_1854","","hypothetical protein","4","4","1","15","3","66","3","","191","191","191","FAM1213_1K_02088","","FAM19191_1K_02091","","FAM23285_1K_02115","FAM8102_1K_02182"
"group_1858","","hypothetical protein","4","4","1","4","40","16","5","","209","209","209","FAM1213_1K_02092","","FAM19191_1K_00569","","FAM23285_1K_00770","FAM8102_1K_00701"
"group_186","","hypothetical protein","4","4","1","2","124","60","4","","1010","2576","2184","FAM1213_1K_01041","","FAM19191_1K_00327","","FAM23285_1K_00429","FAM8102_1K_00459"
"group_1911","","hypothetical protein","4","4","1","1","1365","56","3","","359","359","359","","FAM1450_1K_00372","FAM19191_1K_01521","","FAM23285_1K_01762","FAM8102_1K_01567"
"group_1913","","hypothetical protein","4","4","1","1","1340","6","11","","296","296","296","","FAM1450_1K_00376","FAM19191_1K_01525","","FAM23285_1K_01766","FAM8102_1K_01571"
"group_1914","","hypothetical protein","4","4","1","1","1339","6","12","","224","224","224","","FAM1450_1K_00377","FAM19191_1K_01526","","FAM23285_1K_01767","FAM8102_1K_01572"
"group_1915","","hypothetical protein","4","4","1","1","1338","6","13","","662","662","662","","FAM1450_1K_00378","FAM19191_1K_01175","","FAM23285_1K_01141","FAM8102_1K_01213"
"group_1917","","hypothetical protein","4","4","1","1","1336","6","19","","326","326","326","","FAM1450_1K_00380","FAM19191_1K_01173","","FAM23285_1K_01139","FAM8102_1K_01211"
"group_1918","","hypothetical protein","4","4","1","1","1335","6","20","","389","389","389","","FAM1450_1K_00381","FAM19191_1K_01172","","FAM23285_1K_01138","FAM8102_1K_01210"
"group_1919","","hypothetical protein","4","4","1","1","1334","6","21","","242","242","242","","FAM1450_1K_00382","FAM19191_1K_01171","","FAM23285_1K_01137","FAM8102_1K_01209"
"group_1920","","hypothetical protein","4","4","1","1","1200","6","22","","395","395","395","","FAM1450_1K_00383","FAM19191_1K_01170","","FAM23285_1K_01136","FAM8102_1K_01208"
"group_1921","","hypothetical protein","4","4","1","1","1327","6","27","","524","524","524","","FAM1450_1K_00385","FAM19191_1K_01168","","FAM23285_1K_01134","FAM8102_1K_01206"
"group_1923","","hypothetical protein","4","4","1","1","1320","6","33","","1244","1244","1244","","FAM1450_1K_00391","FAM19191_1K_01162","","FAM23285_1K_01128","FAM8102_1K_01200"
"group_1924","","hypothetical protein","4","4","1","1","1319","6","34","","701","701","701","","FAM1450_1K_00392","FAM19191_1K_01161","","FAM23285_1K_01127","FAM8102_1K_01199"
"group_1925","","hypothetical protein","4","4","1","1","1318","6","35","","659","659","659","","FAM1450_1K_00393","FAM19191_1K_01160","","FAM23285_1K_01126","FAM8102_1K_01198"
"group_1931","","hypothetical protein","4","4","1","1","2533","25","11","","164","164","164","","FAM1450_1K_00581","FAM19191_1K_02121","","FAM23285_1K_02169","FAM8102_1K_02205"
"group_1932","","hypothetical protein","4","4","1","1","2534","25","12","","503","503","503","","FAM1450_1K_00582","FAM19191_1K_02120","","FAM23285_1K_02168","FAM8102_1K_02204"
"group_1933","","hypothetical protein","4","4","1","1","2535","25","13","","656","656","656","","FAM1450_1K_00583","FAM19191_1K_02119","","FAM23285_1K_02167","FAM8102_1K_02203"
"group_1936","","hypothetical protein","4","4","1","1","2540","25","7","","578","578","578","","FAM1450_1K_00587","FAM19191_1K_01410","","FAM23285_1K_01665","FAM8102_1K_01457"
"group_1937","","hypothetical protein","4","4","1","1","2541","25","6","","809","809","809","","FAM1450_1K_00588","FAM19191_1K_01411","","FAM23285_1K_01666","FAM8102_1K_01458"
"group_1957","","hypothetical protein","4","4","1","1","1253","7","29","","509","509","509","","FAM1450_1K_00676","FAM19191_1K_01527","","FAM23285_1K_01484","FAM8102_1K_01551"
"group_1969","","hypothetical protein","4","4","1","1","583","1","65","","749","749","749","","FAM1450_1K_00727","","FAM22076_1K_00978","FAM23285_1K_01825","FAM8102_1K_01396"
"group_1970","","hypothetical protein","4","4","1","1","584","1","64","","323","323","323","","FAM1450_1K_00728","","FAM22076_1K_00979","FAM23285_1K_01826","FAM8102_1K_01397"
"group_1971","","hypothetical protein","4","4","1","1","592","1","56","","821","821","821","","FAM1450_1K_00733","","FAM22076_1K_01009","FAM23285_1K_02084","FAM8102_1K_01661"
"group_201","","hypothetical protein","4","4","1","1","1042","127","1","","284","557","369","","FAM1450_1K_00494","FAM19191_1K_00694","","FAM23285_1K_00489","FAM8102_1K_00825"
"rclA","","putative pyridine nucleotide-disulfide oxidoreductase RclA","4","4","1","1","568","1","6","","1349","1349","1349","","FAM1450_1K_01370","","FAM22076_1K_01343","FAM23285_1K_02180","FAM8102_1K_02218"
"group_2078","","hypothetical protein","4","4","1","1","571","1","76","","335","335","335","","FAM1450_1K_01373","","FAM22076_1K_00968","FAM23285_1K_01848","FAM8102_1K_01386"
"group_2079","","hypothetical protein","4","4","1","1","572","1","75","","308","308","308","","FAM1450_1K_01374","","FAM22076_1K_00969","FAM23285_1K_01849","FAM8102_1K_01387"
"group_2080","","hypothetical protein","4","4","1","1","573","1","74","","542","542","542","","FAM1450_1K_01375","","FAM22076_1K_00970","FAM23285_1K_01850","FAM8102_1K_01388"
"ykoD_2","","Putative HMP/thiamine import ATP-binding protein YkoD","4","4","1","1","575","1","72","","1664","1664","1664","","FAM1450_1K_01377","","FAM22076_1K_00972","FAM23285_1K_01852","FAM8102_1K_01390"
"group_2082","","hypothetical protein","4","4","1","1","576","1","71","","896","896","896","","FAM1450_1K_01378","","FAM22076_1K_00973","FAM23285_1K_01853","FAM8102_1K_01391"
"group_2083","","hypothetical protein","4","4","1","1","577","1","70","","128","128","128","","FAM1450_1K_01379","","FAM22076_1K_00974","FAM23285_1K_01854","FAM8102_1K_01392"
"group_2108","","hypothetical protein","4","4","1","1","1297","57","1","","293","293","293","","FAM1450_1K_01524","FAM19191_1K_01872","","FAM23285_1K_01838","FAM8102_1K_01993"
"group_2109","","hypothetical protein","4","4","1","1","1302","","","","683","683","683","","FAM1450_1K_01529","FAM19191_1K_01877","","FAM23285_1K_01843","FAM8102_1K_01998"
"rsuA","","Ribosomal small subunit pseudouridine synthase A","4","4","1","1","2325","46","10","","707","707","707","","FAM1450_1K_01608","FAM19191_1K_01806","","FAM23285_1K_01717","FAM8102_1K_01903"
"group_2130","","hypothetical protein","4","4","1","1","1262","7","19","","155","155","155","","FAM1450_1K_01618","FAM19191_1K_01536","","FAM23285_1K_01493","FAM8102_1K_01560"
"group_2164","","hypothetical protein","4","4","1","1","1087","7","14","","332","332","332","","FAM1450_1K_01750","FAM19191_1K_02103","","FAM23285_1K_02077","FAM8102_1K_02190"
"group_2165","","hypothetical protein","4","4","1","1","1086","7","13","","176","176","176","","FAM1450_1K_01751","FAM19191_1K_02104","","FAM23285_1K_02078","FAM8102_1K_02191"
"group_2166","","hypothetical protein","4","4","1","1","1085","7","12","","464","464","464","","FAM1450_1K_01752","FAM19191_1K_02105","","FAM23285_1K_02079","FAM8102_1K_02192"
"group_2167","","hypothetical protein","4","4","1","1","1084","7","11","","341","341","341","","FAM1450_1K_01753","FAM19191_1K_02106","","FAM23285_1K_02080","FAM8102_1K_02193"
"group_2168","","hypothetical protein","4","4","1","1","1083","7","10","","857","857","857","","FAM1450_1K_01754","FAM19191_1K_02107","","FAM23285_1K_02081","FAM8102_1K_02194"
"group_2169","","hypothetical protein","4","4","1","1","1080","7","7","","428","428","428","","FAM1450_1K_01757","FAM19191_1K_02049","","FAM23285_1K_02105","FAM8102_1K_02146"
"group_2170","","hypothetical protein","4","4","1","1","1079","7","6","","278","278","278","","FAM1450_1K_01758","FAM19191_1K_02048","","FAM23285_1K_02104","FAM8102_1K_02145"
"group_2171","","hypothetical protein","4","4","1","1","1078","7","5","","782","782","782","","FAM1450_1K_01759","FAM19191_1K_02047","","FAM23285_1K_02103","FAM8102_1K_02144"
"group_2172","","hypothetical protein","4","4","1","1","1077","7","4","","581","581","581","","FAM1450_1K_01760","FAM19191_1K_02046","","FAM23285_1K_02102","FAM8102_1K_02143"
"group_2173","","hypothetical protein","4","4","1","1","1075","7","2","","311","311","311","","FAM1450_1K_01762","FAM19191_1K_02164","","FAM23285_1K_02256","FAM8102_1K_02257"
"group_2174","","hypothetical protein","4","4","1","1","1074","7","1","","242","242","242","","FAM1450_1K_01763","FAM19191_1K_02165","","FAM23285_1K_02257","FAM8102_1K_02258"
"group_2176","","hypothetical protein","4","4","1","1","181","228","1","","125","125","125","","FAM1450_1K_01784","","FAM22076_1K_00609","FAM23285_1K_01925","FAM8102_1K_01771"
"group_218","","hypothetical protein","4","4","1","1","640","22","17","","1043","1853","1245","FAM1213_1K_00570","","FAM19191_1K_00618","","FAM23285_1K_00610","FAM8102_1K_00749"
"group_2183","","hypothetical protein","4","4","1","1","836","21","11","","314","314","314","","FAM1450_1K_01802","FAM19191_1K_02054","","FAM23285_1K_02121","FAM8102_1K_02129"
